stock_no,product_size,profit,product_type,weight,product_name
8556,5.89,462.67,food,7.5,beef
1693,9.27,463.0,clothing,11.84,socks
2444,1.9,463.25,clothing,12.77,shirt
4755,2.43,463.5,furniture,17.56,bed
1427,1.18,463.53,furniture,18.22,sofa
5791,3.7,463.56,clothing,1.41,dress
9122,2.13,463.57,food,4.96,beef
2473,9.76,463.58,food,13.47,yoghurt
451,2.3,463.6,food,12.87,chicken
5206,1.18,463.61,food,2.64,noodles
9528,0.47,463.67,furniture,2.04,cot
8273,0.09,463.76,food,4.78,wrap
6504,9.82,463.86,clothing,2.6,tie
7267,8.14,463.93,food,15.01,chicken
7000,0.77,463.94,furniture,16.24,desk
6619,5.89,464.09,furniture,9.41,press
301,3.34,464.1,food,4.0,ice cream
7402,6.83,464.12,clothing,5.39,skirt
377,2.16,464.31,furniture,17.62,sofa
9498,3.35,464.32,food,12.75,rice
3033,3.44,464.33,food,2.74,quinoa
6208,3.38,464.77,clothing,5.71,underwear
3366,8.31,464.84,furniture,19.98,sofa
1647,3.63,465.37,furniture,14.73,shelves
8168,9.01,465.48,furniture,7.54,bed
7089,7.4,465.49,food,7.86,roll
1447,7.77,465.75,furniture,9.43,shelves
3316,4.43,465.75,food,15.51,whey
2726,0.04,465.84,furniture,12.66,dining table
4122,6.77,466.02,food,12.77,beef
5567,5.31,466.09,food,4.64,ice cream
2519,8.21,466.19,food,7.9,yoghurt
9522,6.28,466.19,furniture,12.93,dining table
7829,7.62,466.2,clothing,12.12,jeans
6066,9.98,466.53,food,0.24,quinoa
3789,8.57,466.72,clothing,19.38,dress
2883,0.55,466.76,clothing,0.62,shirt
9290,7.43,466.76,food,11.4,roll
1257,1.45,466.78,food,18.14,roll
3061,2.38,466.94,food,15.52,ice cream
2021,2.42,467.01,furniture,0.99,bed
9151,8.82,467.09,furniture,13.99,shelves
5164,9.32,467.23,furniture,4.04,bed
2580,5.46,467.51,food,10.93,yoghurt
1844,4.84,467.63,clothing,18.87,dress
9495,2.48,467.81,food,5.21,rice
726,2.4,467.85,furniture,17.92,desk
3794,2.98,468.04,food,11.3,chicken
5268,6.78,468.04,furniture,7.14,shelves
7797,0.65,468.34,food,7.92,chicken
1413,6.48,468.38,furniture,11.32,sofa
9175,1.25,468.62,food,14.25,sauce
9651,7.11,468.75,furniture,16.17,sofa
2366,1.73,468.77,food,15.04,beef
4753,4.31,468.85,clothing,1.2,t-shirt
9739,7.09,468.89,food,16.47,wrap
5638,5.69,468.99,furniture,0.52,desk
4109,2.83,469.15,food,2.03,roll
9086,2.39,469.2,food,17.71,beef
604,2.16,469.46,furniture,1.24,chair
6332,9.79,469.51,furniture,11.83,bed
342,5.08,469.58,furniture,8.1,shelves
701,3.21,469.71,clothing,6.49,underwear
9812,8.66,469.72,food,1.86,beef
3540,2.86,469.84,food,5.1,wrap
1033,2.15,469.86,clothing,14.2,socks
5702,4.67,469.87,food,12.54,wrap
697,4.34,469.88,furniture,16.66,press
2153,5.88,469.99,food,4.1,sauce
6022,6.35,470.06,food,4.88,ice cream
1298,1.87,470.2,clothing,2.5,socks
8312,6.25,470.48,clothing,5.17,dress
6506,0.02,470.59,food,1.82,whey
6055,7.25,470.78,food,3.43,ice cream
6674,1.44,470.92,furniture,9.47,chair
2040,8.58,471.0,food,6.47,beef
2361,0.15,471.12,food,6.04,chicken
4203,0.34,471.29,furniture,13.1,sofa
7531,9.62,471.39,furniture,9.72,press
4394,0.37,471.4,clothing,14.14,trousers
2253,6.31,471.46,food,7.03,rice
1780,7.98,471.5,clothing,11.43,socks
2602,7.26,471.61,furniture,14.14,cot
6415,0.72,471.63,furniture,4.5,cot
5724,3.79,471.78,clothing,17.3,skirt
6997,2.35,471.94,clothing,4.79,shirt
3216,3.94,472.1,clothing,15.4,underwear
5579,2.03,472.11,clothing,0.24,polo
5307,6.9,472.14,clothing,14.85,polo
4706,6.12,472.27,furniture,9.01,shelves
2911,5.08,472.35,clothing,9.01,jeans
8101,5.02,472.47,furniture,12.03,shelves
5804,0.45,472.49,furniture,11.66,cot
5200,2.56,472.65,clothing,18.9,t-shirt
3858,3.69,472.68,food,1.15,wrap
2383,9.17,472.86,clothing,3.14,tie
228,3.0,473.02,furniture,12.91,cot
95,9.15,473.03,food,2.36,yoghurt
7755,5.94,473.04,food,8.28,whey
8719,5.81,473.26,furniture,8.76,desk
2290,6.81,473.31,food,13.83,rice
8473,7.61,473.49,clothing,6.84,dress
705,3.04,473.51,furniture,2.68,desk
4029,6.98,473.57,food,14.02,ice cream
5733,2.38,473.59,food,8.88,quinoa
1557,5.55,473.64,food,7.32,roll
7804,8.97,473.64,food,9.97,ice cream
7414,6.43,473.68,clothing,10.22,tie
7776,0.82,473.74,clothing,3.31,trousers
3139,5.25,474.0,food,4.74,wrap
7306,2.46,474.0,clothing,18.64,skirt
6389,2.3,474.04,clothing,9.07,polo
6944,2.72,474.14,clothing,15.22,t-shirt
6254,8.76,474.18,furniture,11.16,bed
4202,8.65,474.26,furniture,19.33,cot
8953,4.39,474.49,furniture,1.21,cot
33,9.95,474.53,food,19.12,ice cream
6996,4.23,474.56,furniture,18.62,shelves
3054,3.95,474.87,clothing,6.27,dress
8079,6.55,474.95,clothing,8.8,socks
8445,6.39,475.03,food,6.35,bread
7646,9.14,475.19,food,7.83,bread
7557,6.44,475.33,furniture,3.5,cot
9100,1.1,475.66,food,2.97,whey
6255,3.29,475.7,furniture,2.5,cot
5829,5.32,475.81,clothing,19.28,socks
4601,7.35,475.87,clothing,18.9,socks
5380,4.4,475.95,clothing,0.6,underwear
217,7.78,476.19,food,8.08,sauce
7079,4.12,476.23,furniture,16.25,shelves
7801,7.47,476.46,clothing,17.84,trousers
6714,2.83,476.66,food,19.81,noodles
2818,0.65,476.7,furniture,3.11,press
3157,8.3,476.99,food,8.32,roll
4197,0.98,477.01,furniture,10.19,shelves
7279,3.05,477.15,food,6.34,wrap
7181,3.25,477.22,food,3.64,noodles
2913,6.46,477.25,clothing,12.46,jeans
823,7.31,477.29,food,5.88,rice
1290,5.73,477.35,clothing,16.69,tie
3768,7.58,477.36,food,15.56,chicken
6738,9.64,477.36,clothing,15.44,polo
1302,7.71,477.53,furniture,4.34,chair
8441,4.55,477.62,furniture,17.86,cot
9237,7.43,477.72,furniture,11.13,sofa
4733,2.93,477.76,clothing,5.77,skirt
5087,1.0,477.77,furniture,17.39,chair
2975,9.62,477.82,clothing,4.32,underwear
1175,7.48,477.99,clothing,6.38,trousers
1754,8.74,477.99,furniture,9.92,desk
1887,8.36,478.13,furniture,10.72,cot
3430,1.38,478.21,furniture,3.53,bed
3070,5.73,478.23,food,6.38,roll
1922,4.06,478.25,clothing,12.89,skirt
2059,6.02,478.38,food,7.29,bread
8908,6.36,478.66,food,8.67,bread
2532,3.01,478.67,clothing,7.63,shirt
7793,7.94,478.73,food,16.2,whey
3764,9.65,478.74,clothing,19.74,jeans
9624,5.68,479.02,clothing,14.34,trousers
7047,4.78,479.05,furniture,0.11,cot
8539,5.59,479.1,furniture,6.37,press
1470,3.1,479.28,furniture,14.49,chair
3949,8.34,479.37,clothing,2.26,trousers
4463,9.76,479.42,furniture,14.27,bed
6662,6.64,479.63,clothing,14.92,shirt
2709,6.43,479.87,furniture,19.78,press
1397,5.39,479.89,food,8.1,bread
9032,1.82,479.91,food,5.03,noodles
9652,8.39,479.93,furniture,2.18,chair
8502,6.63,480.12,furniture,10.38,shelves
1872,4.34,480.15,food,0.31,quinoa
6537,0.89,480.19,food,6.44,quinoa
3371,3.06,480.32,furniture,3.18,press
4131,4.09,480.4,food,12.8,chicken
6848,9.02,480.49,clothing,1.4,trousers
9580,0.09,480.53,clothing,11.85,underwear
192,3.82,480.62,furniture,4.7,shelves
38,0.33,480.64,furniture,8.95,sofa
6219,0.54,480.67,clothing,10.51,tie
7326,1.56,480.69,food,13.98,ice cream
6814,0.31,480.76,furniture,9.14,shelves
1749,9.8,480.97,furniture,12.53,desk
9001,8.58,480.97,clothing,19.7,socks
1301,5.09,481.15,clothing,4.91,shirt
2439,8.39,481.35,clothing,16.97,t-shirt
626,2.28,481.55,food,16.72,sauce
7912,3.73,481.58,food,3.08,noodles
9644,6.94,481.62,food,18.67,noodles
3939,7.28,481.66,clothing,0.09,tie
8799,3.94,481.82,food,17.17,bread
6114,2.07,481.85,food,6.5,chicken
6924,6.79,482.05,clothing,8.78,underwear
564,7.91,482.31,clothing,6.49,shirt
6040,4.82,482.31,furniture,10.19,sofa
8822,6.76,482.32,food,15.54,ice cream
4590,3.88,482.36,food,16.37,bread
2852,2.14,482.4,food,7.67,rice
8208,9.15,482.45,furniture,3.89,bed
2763,5.74,482.53,furniture,16.03,dining table
4513,4.82,482.57,clothing,15.71,shirt
4767,4.89,482.72,furniture,19.19,dining table
7152,7.87,482.76,clothing,7.24,shirt
6086,8.05,482.79,food,4.81,beef
8807,3.92,482.84,furniture,14.38,desk
6115,4.88,482.97,clothing,19.63,socks
4591,4.21,483.21,furniture,11.13,bed
4525,1.2,483.22,furniture,4.13,cot
4653,4.21,483.46,furniture,0.29,dining table
1314,6.32,483.73,food,7.14,roll
6709,8.8,483.83,food,4.81,yoghurt
4586,7.5,483.9,clothing,1.58,t-shirt
3435,6.89,483.92,furniture,8.38,dining table
3985,2.93,483.95,clothing,0.83,underwear
7340,3.39,484.06,clothing,6.47,trousers
8319,0.73,484.19,furniture,6.83,dining table
4436,5.75,484.44,clothing,4.07,t-shirt
7507,8.61,484.51,clothing,5.69,shirt
8838,5.24,484.55,food,18.76,chicken
3997,5.47,484.64,clothing,11.41,dress
85,2.97,484.75,food,0.84,bread
9025,0.78,484.79,clothing,17.7,trousers
4164,9.71,484.91,clothing,1.83,underwear
1762,1.07,484.95,food,2.5,wrap
4507,8.87,484.98,furniture,16.97,cot
8023,1.3,485.16,clothing,10.74,tie
6983,4.44,485.22,furniture,7.31,chair
866,4.43,485.34,food,9.08,yoghurt
913,2.01,485.35,food,14.34,roll
3478,0.37,485.38,food,9.59,beef
4602,4.06,485.51,furniture,6.28,press
3263,6.3,485.88,furniture,17.04,press
9176,6.01,485.93,food,5.55,whey
939,1.52,486.03,furniture,5.17,chair
4241,0.36,486.13,furniture,8.85,chair
3958,8.87,486.16,furniture,4.52,chair
6949,5.33,486.37,clothing,18.18,trousers
7836,2.9,486.61,food,17.59,rice
9725,9.47,486.65,furniture,0.92,press
7,5.9,486.69,food,0.93,sauce
9801,5.31,486.86,food,17.99,yoghurt
436,2.7,486.93,clothing,7.45,dress
899,3.01,486.94,clothing,10.44,polo
1937,5.9,487.07,food,2.22,whey
9785,3.62,487.08,clothing,9.17,dress
9327,7.63,487.24,food,9.82,whey
6731,5.28,487.36,furniture,12.83,press
7486,9.2,487.43,furniture,4.99,cot
1676,2.01,487.45,clothing,16.7,underwear
371,1.01,487.51,clothing,10.78,t-shirt
3989,8.03,487.51,clothing,13.35,shirt
2436,2.12,487.57,clothing,13.98,trousers
1856,7.5,487.61,food,3.34,ice cream
3919,3.47,487.8,food,9.4,wrap
4228,8.02,487.81,furniture,16.12,cot
5773,8.51,487.87,furniture,7.76,bed
8644,1.31,488.0,furniture,2.76,press
5452,2.57,488.05,food,8.65,sauce
5901,4.09,488.09,clothing,4.83,dress
8809,0.95,488.3,food,14.94,wrap
4903,4.86,488.34,food,12.6,quinoa
9470,0.45,488.55,food,5.8,whey
2352,5.55,488.66,food,19.89,ice cream
2146,0.03,488.69,food,11.41,sauce
553,7.29,488.71,clothing,9.59,underwear
1197,4.42,488.73,food,18.14,sauce
7936,7.94,488.74,clothing,12.14,tie
6866,8.67,488.86,furniture,18.45,chair
5581,3.57,488.98,food,3.68,ice cream
4006,7.28,489.0,furniture,18.81,press
3439,7.94,489.03,furniture,6.32,chair
7772,7.89,489.12,food,10.68,noodles
3401,8.76,489.16,furniture,18.58,desk
5798,3.24,489.28,furniture,5.59,press
6097,4.21,489.28,clothing,4.93,underwear
4152,3.11,489.3,clothing,8.34,tie
7041,8.27,489.42,furniture,1.2,bed
3005,3.27,489.47,food,15.45,roll
7800,2.24,489.56,food,16.19,ice cream
407,1.8,489.59,food,19.7,whey
7763,9.94,489.66,clothing,1.05,skirt
8568,1.67,489.7,furniture,10.75,sofa
2011,2.53,489.77,furniture,1.12,sofa
5789,6.2,489.91,clothing,16.37,underwear
2619,0.29,490.0,clothing,13.75,t-shirt
1181,8.7,490.12,food,4.93,chicken
1915,7.82,490.28,furniture,3.64,bed
6716,7.4,490.38,clothing,13.71,shirt
1752,3.43,490.49,clothing,13.96,jeans
7185,9.26,490.65,food,13.48,bread
5188,9.38,490.74,furniture,16.36,sofa
5718,5.46,490.76,furniture,5.39,shelves
5739,5.7,490.91,clothing,15.19,skirt
4870,6.31,490.92,clothing,10.01,t-shirt
5054,0.08,490.99,food,1.1,roll
1575,0.37,491.16,clothing,17.66,underwear
352,9.8,491.23,clothing,17.26,underwear
1438,7.78,491.26,clothing,15.82,underwear
6549,5.06,491.32,clothing,12.26,shirt
9911,9.44,491.43,furniture,17.57,cot
783,6.78,491.44,food,9.37,sauce
6796,8.12,491.44,furniture,8.07,chair
7798,9.32,491.62,clothing,4.78,dress
549,1.08,491.73,food,4.34,noodles
1813,0.75,492.29,food,6.33,roll
2775,2.76,492.42,clothing,3.47,t-shirt
3541,8.98,492.53,food,0.69,noodles
9399,8.24,492.65,clothing,19.88,t-shirt
1637,6.99,492.73,food,18.79,yoghurt
2286,7.82,493.05,food,10.3,sauce
7719,4.39,493.05,furniture,17.28,desk
7223,4.48,493.18,food,4.19,beef
5624,4.37,493.19,furniture,2.74,press
6324,4.54,493.2,food,0.05,sauce
7336,3.77,493.4,clothing,10.85,polo
3769,3.48,493.82,furniture,8.21,cot
9714,0.29,493.93,food,14.08,chicken
4437,6.03,493.96,food,2.96,yoghurt
1880,0.86,493.99,clothing,8.62,dress
3163,9.04,494.04,food,7.27,yoghurt
3052,6.81,494.17,clothing,7.41,socks
929,5.39,494.24,food,10.88,ice cream
2652,8.44,494.4,food,10.42,rice
9458,8.37,494.43,furniture,14.06,press
3459,4.83,494.45,food,14.28,sauce
9396,6.72,494.46,furniture,11.6,chair
7538,1.56,494.53,clothing,3.02,socks
6749,1.78,494.57,clothing,13.29,trousers
2944,3.71,494.58,furniture,11.82,press
9411,3.86,494.62,furniture,10.64,bed
1359,9.48,494.65,clothing,0.74,t-shirt
9391,6.97,494.75,furniture,0.82,bed
3489,5.84,494.82,furniture,9.19,sofa
5228,5.05,494.91,clothing,9.74,tie
4395,4.61,494.95,food,16.32,roll
6721,2.82,495.16,furniture,1.77,desk
8794,5.55,495.17,furniture,8.67,chair
1074,7.46,495.38,food,18.1,noodles
3692,5.23,495.75,clothing,11.3,underwear
9617,0.54,496.06,furniture,13.07,desk
6486,3.37,496.07,clothing,18.61,dress
5246,5.97,496.17,clothing,2.36,socks
7773,1.23,496.2,furniture,10.84,dining table
950,6.4,496.32,food,16.66,sauce
4803,1.77,496.44,food,12.85,beef
753,2.52,496.53,food,10.15,sauce
4774,3.42,496.62,clothing,3.46,jeans
8184,8.28,496.85,food,13.05,sauce
8056,8.23,496.89,furniture,10.0,dining table
4146,1.85,496.96,furniture,7.37,press
756,1.54,497.03,food,1.96,ice cream
3795,1.94,497.08,food,19.04,yoghurt
8899,4.36,497.08,furniture,1.65,shelves
5557,2.92,497.09,food,15.0,beef
6308,6.74,497.38,clothing,4.75,tie
3256,7.37,497.39,furniture,12.48,desk
9897,2.42,497.4,furniture,14.77,bed
2333,7.91,497.43,food,14.2,ice cream
7174,6.86,497.61,furniture,15.26,press
1057,1.24,497.68,clothing,1.59,dress
4076,1.51,497.86,clothing,11.17,jeans
1505,7.96,497.87,food,12.66,sauce
8730,7.88,498.24,furniture,18.33,desk
8300,6.55,498.31,clothing,10.53,t-shirt
5473,0.72,498.36,furniture,13.64,bed
4429,0.61,498.46,food,13.57,sauce
3179,4.5,498.51,furniture,8.84,sofa
8115,9.85,498.54,clothing,9.86,t-shirt
3675,0.64,498.61,clothing,6.99,tie
2204,8.13,498.63,furniture,3.89,cot
4371,5.84,498.67,furniture,8.67,desk
912,6.74,498.87,clothing,5.49,shirt
9945,6.52,499.07,furniture,11.46,shelves
6736,0.51,499.1,clothing,18.36,socks
3650,5.53,499.15,furniture,6.68,shelves
4085,8.66,499.27,clothing,14.66,dress
1206,7.76,499.33,food,2.48,beef
9870,0.31,499.38,furniture,13.33,desk
2860,0.55,499.47,clothing,9.68,shirt
1276,1.53,499.51,clothing,4.47,shirt
6686,1.49,499.51,furniture,14.94,chair
4926,2.14,499.58,furniture,2.1,shelves
2904,7.43,499.67,clothing,0.92,t-shirt
1763,3.83,499.97,clothing,17.3,shirt
4748,0.32,499.98,food,19.95,rice
1797,8.04,500.1,clothing,18.41,underwear
6285,3.75,500.11,clothing,15.34,jeans
6474,2.3,500.12,furniture,18.46,chair
7447,5.71,500.3,clothing,17.22,trousers
4943,2.76,500.34,furniture,4.8,dining table
5412,2.21,500.47,furniture,11.26,press
1917,3.72,500.77,furniture,9.73,shelves
8283,5.45,500.86,clothing,1.52,skirt
1417,1.77,500.98,furniture,4.36,chair
9084,7.25,501.27,food,5.65,roll
8880,5.49,501.33,food,9.66,yoghurt
3754,8.65,501.45,furniture,3.09,sofa
2197,8.95,501.53,food,0.48,roll
5577,3.38,501.69,food,11.82,sauce
8687,3.68,501.99,clothing,15.82,tie
5549,7.36,502.01,clothing,11.39,shirt
9913,4.43,502.09,clothing,15.03,trousers
3118,9.92,502.1,food,2.45,quinoa
5122,4.85,502.49,food,4.5,beef
836,5.43,502.58,clothing,7.88,tie
2161,9.24,502.63,clothing,10.76,jeans
5589,4.28,502.72,food,4.17,rice
180,5.78,502.87,clothing,2.0,skirt
2508,5.85,503.08,food,5.86,whey
8575,1.89,503.1,clothing,12.75,polo
2594,7.09,503.17,food,16.37,ice cream
6151,9.26,503.19,furniture,0.11,shelves
3458,5.94,503.22,food,17.24,quinoa
251,3.81,503.32,clothing,19.65,polo
4043,5.23,503.51,food,0.46,bread
9958,3.15,503.53,furniture,15.74,desk
761,7.98,503.54,clothing,16.74,underwear
9579,0.22,503.55,food,16.07,ice cream
880,3.64,503.67,furniture,11.2,dining table
3889,5.52,503.74,food,4.57,yoghurt
5001,2.63,503.76,clothing,15.03,t-shirt
1027,5.6,503.92,food,12.54,roll
2201,8.94,504.11,clothing,8.75,skirt
2515,4.35,504.28,clothing,10.51,socks
3933,1.34,504.37,food,10.34,chicken
6159,7.63,504.42,furniture,14.78,press
9053,6.57,504.48,furniture,3.06,press
5242,8.38,504.51,food,5.22,ice cream
3495,4.87,504.68,food,2.88,rice
8482,0.65,504.68,clothing,17.54,trousers
2035,0.79,504.69,furniture,6.76,chair
6812,3.97,504.71,food,19.3,sauce
5213,1.97,504.72,food,13.89,quinoa
8325,7.55,504.78,clothing,12.44,skirt
8450,4.75,504.78,clothing,2.97,trousers
2403,6.24,504.82,food,11.61,beef
5935,7.67,504.85,clothing,1.55,shirt
6049,3.82,505.07,food,0.85,rice
9029,6.98,505.14,clothing,11.5,dress
3056,0.69,505.21,furniture,4.25,sofa
8625,4.53,505.21,furniture,17.9,sofa
4543,0.96,505.22,furniture,16.56,press
4252,9.54,505.28,food,17.98,bread
6991,7.59,505.31,food,15.9,beef
4789,4.93,505.36,furniture,2.59,chair
7438,6.49,505.42,furniture,16.39,cot
9504,8.04,505.51,food,16.81,noodles
3067,4.75,505.61,food,13.1,chicken
4617,7.2,505.84,clothing,16.73,trousers
183,1.19,505.98,clothing,8.16,polo
6241,7.17,506.01,clothing,1.15,underwear
3759,7.8,506.25,furniture,19.57,press
6082,9.69,506.28,food,3.71,noodles
9916,0.7,506.4,clothing,15.02,t-shirt
5384,6.04,506.41,food,12.36,sauce
3646,7.16,506.57,furniture,0.75,sofa
8310,9.04,506.66,clothing,12.72,skirt
4897,2.24,506.7,furniture,11.52,shelves
6711,8.05,506.7,food,1.46,whey
8494,3.79,506.77,furniture,18.92,chair
9352,0.31,506.82,furniture,0.67,shelves
7472,4.19,506.84,furniture,13.08,bed
5082,5.68,506.9,clothing,17.85,trousers
4414,8.25,507.01,furniture,0.14,press
4778,5.21,507.23,clothing,15.99,underwear
8425,9.11,507.26,food,4.01,bread
4272,0.43,507.5,food,10.66,whey
8270,9.35,507.55,furniture,7.51,cot
7183,0.26,507.64,furniture,6.8,desk
9210,3.8,507.65,food,18.13,roll
5065,8.53,507.79,food,11.82,yoghurt
6346,2.21,507.8,furniture,10.1,chair
3517,8.88,507.93,furniture,19.37,press
3867,4.78,508.0,furniture,1.93,desk
3903,5.6,508.06,clothing,4.24,trousers
2498,2.26,508.22,food,1.7,beef
7130,6.71,508.32,food,11.37,sauce
3044,6.66,508.38,furniture,5.47,desk
9543,7.79,508.47,clothing,18.68,dress
8583,2.31,508.55,furniture,10.76,cot
8682,5.45,508.62,clothing,6.01,shirt
9187,2.23,508.79,clothing,15.82,underwear
1527,9.86,508.82,clothing,12.09,polo
4144,3.66,508.85,furniture,12.44,bed
66,4.6,508.88,furniture,14.35,sofa
6589,5.61,508.96,clothing,7.35,tie
4054,4.54,508.99,clothing,10.11,polo
745,6.72,509.22,food,10.9,chicken
9588,6.38,509.36,food,4.82,sauce
9457,2.32,509.42,furniture,13.25,press
2267,6.67,509.45,clothing,18.65,socks
2739,0.48,509.57,furniture,5.12,desk
1229,0.11,509.98,furniture,19.47,dining table
9766,0.3,509.98,clothing,16.53,t-shirt
4972,8.18,510.06,clothing,19.56,t-shirt
638,7.5,510.17,food,1.91,quinoa
55,9.88,510.32,furniture,19.97,shelves
1463,6.74,510.34,furniture,18.16,bed
6106,9.85,510.38,furniture,12.75,cot
8295,9.35,510.44,furniture,6.7,dining table
5371,2.85,510.46,food,5.78,chicken
5273,2.88,510.63,clothing,13.99,shirt
7985,1.53,510.71,clothing,1.05,socks
1909,9.58,510.74,clothing,9.25,tie
8021,6.8,510.75,food,1.39,whey
7898,2.53,510.98,food,5.41,yoghurt
8708,7.34,510.99,furniture,14.17,cot
2009,1.06,511.07,food,2.71,quinoa
5927,7.24,511.18,furniture,2.85,cot
2923,3.33,511.32,food,14.2,whey
9316,6.24,511.33,furniture,0.87,press
1308,1.99,511.44,food,2.44,sauce
9896,8.1,511.47,furniture,11.33,chair
4262,2.23,511.62,furniture,9.62,sofa
4479,0.04,511.73,clothing,8.4,socks
5896,1.14,511.77,clothing,1.47,t-shirt
4827,1.51,511.84,furniture,13.81,dining table
7778,3.07,511.91,clothing,13.69,polo
9756,2.85,512.07,furniture,8.78,shelves
9611,6.38,512.18,clothing,9.54,underwear
1688,7.49,512.35,furniture,4.64,cot
3337,7.88,512.42,food,15.71,whey
809,7.92,512.43,furniture,12.5,desk
3397,2.97,512.51,food,15.79,noodles
8196,0.99,513.1,clothing,6.03,polo
6204,1.79,513.31,furniture,9.96,sofa
3980,4.67,513.46,clothing,8.07,trousers
8073,6.01,513.63,furniture,5.35,cot
2970,9.45,513.84,furniture,11.41,bed
7571,6.86,513.87,clothing,11.12,skirt
3122,2.24,513.91,food,12.53,ice cream
9070,6.48,513.93,food,13.02,ice cream
1671,2.5,513.99,food,7.46,ice cream
853,2.05,514.15,furniture,2.92,dining table
8122,3.96,514.17,food,0.23,wrap
5446,7.41,514.18,food,5.04,ice cream
8400,1.3,514.21,clothing,16.49,shirt
8355,0.18,514.31,food,8.88,rice
1446,9.41,514.33,clothing,7.28,jeans
5459,3.88,514.42,food,13.5,wrap
4049,9.76,514.53,furniture,8.72,chair
9496,1.95,514.91,furniture,9.39,press
6777,6.92,515.25,clothing,10.64,dress
8585,5.71,515.27,furniture,7.21,chair
8218,9.88,515.33,furniture,19.76,cot
8327,2.85,515.43,furniture,19.1,bed
9311,1.48,515.65,furniture,7.03,sofa
8165,8.73,515.67,furniture,18.88,desk
8223,9.44,515.67,furniture,13.68,dining table
888,5.28,515.72,food,9.05,wrap
2766,4.39,515.72,furniture,18.14,bed
8389,8.31,515.76,clothing,11.66,t-shirt
1770,8.5,515.79,food,15.4,beef
1965,9.42,516.21,clothing,10.86,shirt
3884,0.66,516.23,clothing,2.09,skirt
9515,5.99,516.3,food,2.63,bread
8287,3.75,516.45,furniture,16.53,press
2863,1.79,516.47,clothing,11.24,jeans
1908,0.93,516.49,furniture,4.25,shelves
1886,6.28,516.55,food,8.58,noodles
6196,3.38,516.71,furniture,9.8,press
6643,2.59,516.71,furniture,7.73,chair
9127,8.98,516.78,clothing,11.66,underwear
9589,4.2,516.85,furniture,8.83,chair
8004,3.96,516.89,furniture,9.83,bed
3101,7.28,516.97,food,14.73,beef
5330,6.37,517.01,furniture,11.73,sofa
7767,9.6,517.03,clothing,1.79,t-shirt
22,5.85,517.07,food,6.0,whey
9666,1.39,517.44,food,10.5,bread
8563,6.48,517.58,food,4.69,chicken
2512,7.62,517.6,food,19.1,chicken
4549,3.5,517.62,clothing,12.0,trousers
2249,9.37,517.65,furniture,13.04,sofa
2294,2.88,517.8,food,16.0,chicken
8121,6.7,517.88,furniture,11.71,chair
1853,0.22,518.12,food,9.64,beef
8734,6.8,518.23,furniture,18.04,desk
844,5.67,518.25,clothing,14.3,trousers
3026,7.01,518.25,food,18.77,ice cream
3433,9.45,518.37,food,6.09,roll
1418,7.11,518.52,food,18.43,beef
7446,9.01,518.56,furniture,19.16,chair
2560,6.81,518.64,furniture,19.63,press
2716,4.37,518.68,furniture,6.25,cot
6350,7.92,518.74,furniture,7.95,cot
9314,1.21,518.74,food,3.66,quinoa
8582,3.95,518.78,clothing,15.26,dress
223,6.61,519.01,food,16.52,bread
7976,4.45,519.02,furniture,4.08,cot
2219,2.25,519.34,clothing,7.42,tie
9015,6.82,519.36,food,19.81,quinoa
8197,0.59,519.37,food,4.71,roll
972,1.66,519.48,food,8.62,beef
2851,3.5,519.49,clothing,5.54,dress
7213,9.53,519.49,food,11.68,roll
6044,9.04,519.51,furniture,16.37,dining table
1524,4.18,519.54,clothing,5.3,t-shirt
4191,7.63,519.6,furniture,16.92,bed
1723,4.28,519.63,clothing,15.14,shirt
7947,1.55,520.01,clothing,9.9,trousers
2697,2.0,520.08,food,7.16,bread
108,9.51,520.11,food,14.2,ice cream
5709,0.83,520.12,furniture,2.54,sofa
8199,0.44,520.15,furniture,19.01,shelves
1614,4.34,520.16,food,15.36,ice cream
808,1.18,520.42,food,4.37,ice cream
6705,2.17,520.59,furniture,11.28,press
6776,1.91,520.62,food,7.03,wrap
1528,9.88,520.66,food,15.97,quinoa
4538,2.86,520.7,furniture,16.54,press
3846,8.93,520.8,clothing,18.77,underwear
8656,3.47,520.86,clothing,2.98,jeans
4040,9.17,520.91,furniture,12.95,shelves
1801,4.77,520.97,food,16.63,yoghurt
4333,9.77,521.11,food,8.19,bread
7022,3.43,521.19,furniture,8.49,sofa
9181,2.3,521.39,clothing,14.03,skirt
4544,8.46,521.52,clothing,9.25,socks
9463,2.95,521.54,clothing,2.28,t-shirt
5995,6.06,521.56,food,9.66,beef
7376,2.67,521.58,furniture,8.42,desk
635,5.73,521.62,clothing,15.15,polo
8153,8.77,521.71,clothing,15.27,trousers
151,9.22,521.72,clothing,12.7,trousers
4731,9.63,521.76,furniture,14.89,bed
2177,2.87,521.79,furniture,10.1,dining table
4038,0.36,521.98,clothing,16.55,skirt
5405,5.0,522.08,clothing,14.97,shirt
2935,1.74,522.25,clothing,5.52,t-shirt
447,3.84,522.26,furniture,6.39,bed
7609,3.04,522.29,furniture,8.66,sofa
7304,8.51,522.36,furniture,0.47,bed
4771,7.95,522.62,clothing,9.18,polo
6594,5.42,522.66,furniture,9.7,cot
118,9.51,522.84,clothing,2.18,jeans
7584,3.78,522.88,food,5.34,whey
6897,8.99,522.91,clothing,6.34,underwear
